Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
15915,"[('low_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook'), ('salt_product', 'contains')]",197,0,0.0,84,0,0.0,197,3,0.015228426395939087,0.0
15916,"[('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType'), ('honey', 'contains')]",24,3,0.125,84,3,0.03571428571428571,24,2,0.08333333333333333,0.05555555555555556
15917,"[('high_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",15,2,0.13333333333333333,84,2,0.023809523809523808,15,1,0.06666666666666667,0.0404040404040404
15918,"[('low_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion')]",226,13,0.05752212389380531,84,13,0.15476190476190477,226,29,0.12831858407079647,0.08387096774193548
15919,"[('medium_fat', 'HasFatLevel'), ('dessert', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",36,3,0.08333333333333333,84,3,0.03571428571428571,36,1,0.027777777777777776,0.05
15921,"[('medium_fiber', 'HasFiberLevel'), ('dinner', 'isForMealType'), ('africa', 'isFromRegion')]",14,5,0.35714285714285715,84,5,0.05952380952380952,14,4,0.2857142857142857,0.1020408163265306
15922,"[('low_protein', 'HasProteinLevel'), ('snack', 'isForMealType'), ('butter', 'contains')]",108,12,0.1111111111111111,84,12,0.14285714285714285,108,14,0.12962962962962962,0.125
15923,"[('vegetarian', 'hasDietType'), ('less_than_30_mins', 'needTimeToCook'), ('cinnamon', 'contains')]",62,3,0.04838709677419355,84,3,0.03571428571428571,62,2,0.03225806451612903,0.0410958904109589
15924,"[('low_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",52,4,0.07692307692307693,84,4,0.047619047619047616,52,3,0.057692307692307696,0.058823529411764705
15925,"[('high_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('standard', 'hasDietType')]",10,1,0.1,84,1,0.011904761904761904,10,0,0.0,0.02127659574468085
15926,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('dinner', 'isForMealType')]",349,11,0.03151862464183381,84,11,0.13095238095238096,349,33,0.09455587392550144,0.05080831408775982
15927,"[('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType'), ('lemon_juice', 'contains')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
15928,"[('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('dessert', 'isForMealType')]",11,0,0.0,84,0,0.0,11,0,0.0,0.0
15929,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook')]",98,1,0.01020408163265306,84,1,0.011904761904761904,98,4,0.04081632653061224,0.010989010989010988
15930,"[('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('sugar', 'contains')]",53,31,0.5849056603773585,84,31,0.36904761904761907,53,25,0.4716981132075472,0.4525547445255475
15931,"[('high_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",246,11,0.044715447154471545,84,11,0.13095238095238096,246,29,0.11788617886178862,0.06666666666666668
15932,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('paleo', 'hasDietType')]",27,2,0.07407407407407407,84,2,0.023809523809523808,27,1,0.037037037037037035,0.036036036036036036
15933,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('onion', 'contains')]",238,7,0.029411764705882353,84,7,0.08333333333333333,238,16,0.06722689075630252,0.04347826086956522
15934,"[('medium_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_30_mins', 'needTimeToCook')]",386,6,0.015544041450777202,84,6,0.07142857142857142,386,38,0.09844559585492228,0.02553191489361702
15935,"[('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType'), ('middle_east', 'isFromRegion')]",24,4,0.16666666666666666,84,4,0.047619047619047616,24,1,0.041666666666666664,0.07407407407407407
15937,"[('high_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('middle_east', 'isFromRegion')]",22,5,0.22727272727272727,84,5,0.05952380952380952,22,3,0.13636363636363635,0.09433962264150943
15938,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType'), ('red_onion', 'contains')]",36,3,0.08333333333333333,84,3,0.03571428571428571,36,1,0.027777777777777776,0.05
15940,"[('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook')]",194,7,0.03608247422680412,84,7,0.08333333333333333,194,10,0.05154639175257732,0.050359712230215826
15941,"[('medium_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel'), ('lemon_juice', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
15945,"[('medium_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion')]",14,8,0.5714285714285714,84,8,0.09523809523809523,14,1,0.07142857142857142,0.16326530612244897
15946,"[('medium_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",94,2,0.02127659574468085,84,2,0.023809523809523808,94,3,0.031914893617021274,0.022471910112359546
15947,"[('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('cinnamon', 'contains')]",74,21,0.28378378378378377,84,21,0.25,74,20,0.2702702702702703,0.26582278481012656
15948,"[('high_fat', 'HasFatLevel'), ('breakfast', 'isForMealType'), ('europe', 'isFromRegion')]",16,2,0.125,84,2,0.023809523809523808,16,1,0.0625,0.04
15949,"[('low_sodium', 'HasSodiumLevel'), ('lunch', 'isForMealType'), ('lemon_juice', 'contains')]",24,0,0.0,84,0,0.0,24,0,0.0,0.0
15950,"[('medium_sodium', 'HasSodiumLevel'), ('global', 'isFromRegion'), ('flour', 'contains')]",186,2,0.010752688172043012,84,2,0.023809523809523808,186,7,0.03763440860215054,0.014814814814814814
15951,"[('high_sodium', 'HasSodiumLevel'), ('less_than_60_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",107,2,0.018691588785046728,84,2,0.023809523809523808,107,2,0.018691588785046728,0.02094240837696335
15953,"[('low_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('north_america', 'isFromRegion')]",233,7,0.030042918454935622,84,7,0.08333333333333333,233,27,0.11587982832618025,0.04416403785488959
15954,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",142,5,0.035211267605633804,84,5,0.05952380952380952,142,7,0.04929577464788732,0.044247787610619475
15955,"[('medium_sodium', 'HasSodiumLevel'), ('less_than_15_mins', 'needTimeToCook'), ('milk', 'contains')]",49,1,0.02040816326530612,84,1,0.011904761904761904,49,1,0.02040816326530612,0.015037593984962407
15956,"[('breakfast', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",27,3,0.1111111111111111,84,3,0.03571428571428571,27,2,0.07407407407407407,0.05405405405405406
15957,"[('medium_carb', 'HasCarbLevel'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",44,1,0.022727272727272728,84,1,0.011904761904761904,44,0,0.0,0.015625
15958,"[('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",64,2,0.03125,84,2,0.023809523809523808,64,2,0.03125,0.027027027027027025
15959,"[('medium_sodium', 'HasSodiumLevel'), ('oceania', 'isFromRegion'), ('sugar', 'contains')]",55,8,0.14545454545454545,84,8,0.09523809523809523,55,7,0.12727272727272726,0.11510791366906474
15961,"[('breakfast', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook'), ('butter', 'contains')]",16,5,0.3125,84,5,0.05952380952380952,16,2,0.125,0.09999999999999999
15962,"[('high_sodium', 'HasSodiumLevel'), ('vegetarian', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion')]",14,5,0.35714285714285715,84,5,0.05952380952380952,14,2,0.14285714285714285,0.1020408163265306
15963,"[('breakfast', 'isForMealType'), ('north_america', 'isFromRegion'), ('cumin_seed', 'contains')]",2,2,1.0,84,2,0.023809523809523808,2,0,0.0,0.046511627906976744
15964,"[('medium_fat', 'HasFatLevel'), ('high_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion')]",42,0,0.0,84,0,0.0,42,0,0.0,0.0
15965,"[('low_carb', 'HasCarbLevel'), ('vegan', 'hasDietType'), ('less_than_4_hours', 'needTimeToCook')]",213,21,0.09859154929577464,84,21,0.25,213,42,0.19718309859154928,0.1414141414141414
15967,"[('medium_carb', 'HasCarbLevel'), ('more_than_6_hours', 'needTimeToCook'), ('tomato', 'contains')]",31,1,0.03225806451612903,84,1,0.011904761904761904,31,0,0.0,0.017391304347826084
15968,"[('high_fat', 'HasFatLevel'), ('oceania', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",9,1,0.1111111111111111,84,1,0.011904761904761904,9,1,0.1111111111111111,0.021505376344086023
15969,"[('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType'), ('oceania', 'isFromRegion')]",68,4,0.058823529411764705,84,4,0.047619047619047616,68,4,0.058823529411764705,0.05263157894736842
15970,"[('medium_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('baking_powder', 'contains')]",13,6,0.46153846153846156,84,6,0.07142857142857142,13,1,0.07692307692307693,0.12371134020618557
15971,"[('medium_carb', 'HasCarbLevel'), ('dessert', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook')]",59,5,0.0847457627118644,84,5,0.05952380952380952,59,5,0.0847457627118644,0.06993006993006992
15972,"[('low_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",52,4,0.07692307692307693,84,4,0.047619047619047616,52,3,0.057692307692307696,0.058823529411764705
15973,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel')]",126,1,0.007936507936507936,84,1,0.011904761904761904,126,1,0.007936507936507936,0.009523809523809523
15974,"[('high_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",112,14,0.125,84,14,0.16666666666666666,112,17,0.15178571428571427,0.14285714285714288
15975,"[('starter', 'isForMealType'), ('vegan', 'hasDietType'), ('lemon_juice', 'contains')]",42,6,0.14285714285714285,84,6,0.07142857142857142,42,2,0.047619047619047616,0.09523809523809523
15976,"[('low_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook')]",7,4,0.5714285714285714,84,4,0.047619047619047616,7,1,0.14285714285714285,0.08791208791208789
15977,"[('high_carb', 'HasCarbLevel'), ('dinner', 'isForMealType'), ('garlic_clove', 'contains')]",36,4,0.1111111111111111,84,4,0.047619047619047616,36,1,0.027777777777777776,0.06666666666666667
15979,"[('medium_carb', 'HasCarbLevel'), ('medium_sodium', 'HasSodiumLevel'), ('butter', 'contains')]",256,13,0.05078125,84,13,0.15476190476190477,256,24,0.09375,0.07647058823529411
15980,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion')]",73,2,0.0273972602739726,84,2,0.023809523809523808,73,1,0.0136986301369863,0.025477707006369428
15981,"[('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion'), ('olive_oil', 'contains')]",31,11,0.3548387096774194,84,11,0.13095238095238096,31,5,0.16129032258064516,0.19130434782608696
15982,"[('africa', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",1,1,1.0,84,1,0.011904761904761904,1,0,0.0,0.023529411764705882
15983,"[('high_carb', 'HasCarbLevel'), ('brunch', 'isForMealType'), ('brown_sugar', 'contains')]",6,5,0.8333333333333334,84,5,0.05952380952380952,6,0,0.0,0.1111111111111111
15984,"[('medium_carb', 'HasCarbLevel'), ('europe', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",72,2,0.027777777777777776,84,2,0.023809523809523808,72,2,0.027777777777777776,0.02564102564102564
15985,"[('low_sugar', 'HasSugarLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook')]",206,0,0.0,84,0,0.0,206,4,0.019417475728155338,0.0
15986,"[('medium_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType'), ('cinnamon', 'contains')]",36,1,0.027777777777777776,84,1,0.011904761904761904,36,1,0.027777777777777776,0.016666666666666666
15987,"[('starter', 'isForMealType'), ('standard', 'hasDietType'), ('sugar', 'contains')]",53,1,0.018867924528301886,84,1,0.011904761904761904,53,1,0.018867924528301886,0.014598540145985401
15988,"[('low_carb', 'HasCarbLevel'), ('asia', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",106,12,0.11320754716981132,84,12,0.14285714285714285,106,14,0.1320754716981132,0.12631578947368421
15989,"[('high_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook'), ('onion', 'contains')]",144,2,0.013888888888888888,84,2,0.023809523809523808,144,4,0.027777777777777776,0.017543859649122806
15990,"[('low_fat', 'HasFatLevel'), ('vegan', 'hasDietType'), ('milk', 'contains')]",13,2,0.15384615384615385,84,2,0.023809523809523808,13,2,0.15384615384615385,0.041237113402061855
15991,"[('high_carb', 'HasCarbLevel'), ('standard', 'hasDietType'), ('middle_east', 'isFromRegion')]",10,1,0.1,84,1,0.011904761904761904,10,0,0.0,0.02127659574468085
15992,"[('low_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion'), ('milk', 'contains')]",42,4,0.09523809523809523,84,4,0.047619047619047616,42,4,0.09523809523809523,0.06349206349206349
15994,"[('latin_america_and_caribbean', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook'), ('garlic_clove', 'contains')]",10,6,0.6,84,6,0.07142857142857142,10,3,0.3,0.1276595744680851
15995,"[('dinner', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook')]",9,4,0.4444444444444444,84,4,0.047619047619047616,9,2,0.2222222222222222,0.08602150537634409
15996,"[('low_carb', 'HasCarbLevel'), ('vegan', 'hasDietType'), ('asia', 'isFromRegion')]",134,28,0.208955223880597,84,28,0.3333333333333333,134,44,0.3283582089552239,0.2568807339449541
15997,"[('low_fat', 'HasFatLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion')]",38,0,0.0,84,0,0.0,38,0,0.0,0.0
15998,"[('low_carb', 'HasCarbLevel'), ('medium_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook')]",129,2,0.015503875968992248,84,2,0.023809523809523808,129,2,0.015503875968992248,0.018779342723004695
15999,"[('high_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook')]",54,0,0.0,84,0,0.0,54,0,0.0,0.0
16000,"[('starter', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('butter', 'contains')]",45,3,0.06666666666666667,84,3,0.03571428571428571,45,2,0.044444444444444446,0.046511627906976744
16001,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('less_than_30_mins', 'needTimeToCook')]",136,3,0.022058823529411766,84,3,0.03571428571428571,136,5,0.03676470588235294,0.02727272727272727
16002,"[('asia', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook'), ('baking_powder', 'contains')]",6,2,0.3333333333333333,84,2,0.023809523809523808,6,0,0.0,0.044444444444444446
16003,"[('medium_fiber', 'HasFiberLevel'), ('europe', 'isFromRegion'), ('sugar', 'contains')]",62,3,0.04838709677419355,84,3,0.03571428571428571,62,2,0.03225806451612903,0.0410958904109589
16004,"[('high_sodium', 'HasSodiumLevel'), ('brunch', 'isForMealType'), ('brown_sugar', 'contains')]",13,3,0.23076923076923078,84,3,0.03571428571428571,13,0,0.0,0.061855670103092786
16005,"[('medium_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion'), ('less_than_4_hours', 'needTimeToCook')]",25,6,0.24,84,6,0.07142857142857142,25,3,0.12,0.11009174311926605
16006,"[('medium_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion'), ('cinnamon', 'contains')]",15,2,0.13333333333333333,84,2,0.023809523809523808,15,1,0.06666666666666667,0.0404040404040404
16007,"[('high_protein', 'HasProteinLevel'), ('high_carb', 'HasCarbLevel'), ('more_than_6_hours', 'needTimeToCook')]",40,3,0.075,84,3,0.03571428571428571,40,1,0.025,0.04838709677419354
16008,"[('brunch', 'isForMealType'), ('europe', 'isFromRegion'), ('garlic_clove', 'contains')]",39,10,0.2564102564102564,84,10,0.11904761904761904,39,5,0.1282051282051282,0.16260162601626013
16009,"[('breakfast', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook'), ('onion', 'contains')]",20,1,0.05,84,1,0.011904761904761904,20,0,0.0,0.019230769230769232
16010,"[('breakfast', 'isForMealType'), ('global', 'isFromRegion'), ('chicken_egg', 'contains')]",59,9,0.15254237288135594,84,9,0.10714285714285714,59,7,0.11864406779661017,0.1258741258741259
16011,"[('medium_fiber', 'HasFiberLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",100,2,0.02,84,2,0.023809523809523808,100,2,0.02,0.021739130434782608
16012,"[('high_fat', 'HasFatLevel'), ('high_calorie', 'HasCalorieLevel'), ('cinnamon', 'contains')]",41,6,0.14634146341463414,84,6,0.07142857142857142,41,4,0.0975609756097561,0.096
16013,"[('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel')]",56,2,0.03571428571428571,84,2,0.023809523809523808,56,0,0.0,0.028571428571428567
16014,"[('medium_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",197,14,0.07106598984771574,84,14,0.16666666666666666,197,22,0.1116751269035533,0.099644128113879
16015,"[('medium_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",73,2,0.0273972602739726,84,2,0.023809523809523808,73,2,0.0273972602739726,0.025477707006369428
16016,"[('medium_fat', 'HasFatLevel'), ('medium_fiber', 'HasFiberLevel'), ('more_than_6_hours', 'needTimeToCook')]",53,1,0.018867924528301886,84,1,0.011904761904761904,53,1,0.018867924528301886,0.014598540145985401
16017,"[('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType'), ('less_than_60_mins', 'needTimeToCook')]",112,1,0.008928571428571428,84,1,0.011904761904761904,112,1,0.008928571428571428,0.01020408163265306
16018,"[('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",30,4,0.13333333333333333,84,4,0.047619047619047616,30,2,0.06666666666666667,0.07017543859649122
16019,"[('snack', 'isForMealType'), ('europe', 'isFromRegion'), ('sugar', 'contains')]",46,5,0.10869565217391304,84,5,0.05952380952380952,46,3,0.06521739130434782,0.07692307692307691
16020,"[('low_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",49,5,0.10204081632653061,84,5,0.05952380952380952,49,2,0.04081632653061224,0.07518796992481201
16021,"[('medium_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('cinnamon', 'contains')]",4,1,0.25,84,1,0.011904761904761904,4,1,0.25,0.022727272727272724
16022,"[('medium_fiber', 'HasFiberLevel'), ('low_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",38,0,0.0,84,0,0.0,38,0,0.0,0.0
16023,"[('low_fat', 'HasFatLevel'), ('low_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",621,12,0.01932367149758454,84,12,0.14285714285714285,621,86,0.13848631239935588,0.034042553191489355
16024,"[('medium_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('honey', 'contains')]",74,5,0.06756756756756757,84,5,0.05952380952380952,74,4,0.05405405405405406,0.06329113924050633
16025,"[('medium_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('less_than_6_hours', 'needTimeToCook')]",26,0,0.0,84,0,0.0,26,0,0.0,0.0
16026,"[('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('red_onion', 'contains')]",192,5,0.026041666666666668,84,5,0.05952380952380952,192,10,0.052083333333333336,0.03623188405797101
16027,"[('medium_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",30,0,0.0,84,0,0.0,30,0,0.0,0.0
16028,"[('breakfast', 'isForMealType'), ('paleo', 'hasDietType'), ('salt_product', 'contains')]",11,8,0.7272727272727273,84,8,0.09523809523809523,11,4,0.36363636363636365,0.16842105263157894
